file_path,filename,local_title,local_orchestra,tt_url,tt_id,tt_title,genre,composition_year,composer,lyricist,version_vocal,version_formation,version_orchestra,recording_date,recording_year,recording_city,recording_label,recording_catalog,version_duration,match_confidence,match_status
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Lluvia De Abril.mp3,02 Lluvia De Abril.mp3,Lluvia De Abril,Miguel Caló (Raúl Iriarte),https://www.todotango.com/musica/tema/944/Lluvia-de-abril/,944.0,Lluvia de abril,Tango,1945.0,Enrique Francini,Julián Centeya,Raúl Iriarte,Orquesta,Miguel Caló,20-2-1945,1945.0,Buenos Aires,Odeon,8398 14447,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Mi Castigo.mp3,02 Mi Castigo.mp3,Mi Castigo,Anibal Troilo (Francisco Fiorentino),https://www.todotango.com/musica/tema/5510/Mi-castigo/,5510.0,Mi castigo,Tango,,Julio César Sanders,César Vedani,Francisco Fiorentino,Orquesta,Aníbal Troilo,16-4-1942,1942.0,Buenos Aires,RCA-Victor,39582 69660,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Milonguero Viejo.mp3,02 Milonguero Viejo.mp3,Milonguero Viejo,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/435/Milonguero-viejo-Fresedo/,435.0,Milonguero viejo (Fresedo),Tango,,Carlos Di Sarli,Enrique Carrera Sotelo,Instrumental,Orquesta,Carlos Di Sarli,11-7-1944,1944.0,Buenos Aires,RCA-Victor,60-0487 79766,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Ninunga.mp3,02 Ninunga.mp3,Ninunga,Ricardo Malerba (Orlando Medina),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Nunca Tuvo Novio.mp3,02 Nunca Tuvo Novio.mp3,Nunca Tuvo Novio,Pedro Laurenz (Alberto Podestá),https://www.todotango.com/musica/tema/329/Nunca-tuvo-novio/,329.0,Nunca tuvo novio,Tango,1930.0,Agustín Bardi,Enrique Cadícamo,Alberto Podestá,Orquesta,Pedro Laurenz,16-4-1943,1943.0,Buenos Aires,RCA-Victor,60-0063 84311,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Ojos Negros.mp3,02 Ojos Negros.mp3,Ojos Negros,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/441/Ojos-negros/,441.0,Ojos negros,Tango,,Vicente Greco,Pedro Numa Córdoba,Instrumental,Orquesta,Aníbal Troilo,1-10-1948,1948.0,Buenos Aires,RCA-Victor,60-1700 91094,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Pa'que Bailen Los Muchachos.mp3,02 Pa'que Bailen Los Muchachos.mp3,Pa'que Bailen Los Muchachos,Anibal Troilo (Francisco Fiorentino),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Pelele.mp3,02 Pelele.mp3,Pelele,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1585/Pelele/,1585.0,Pelele,Tango,,Pedro Maffia,,Instrumental,Orquesta,Osvaldo Pugliese,12-6-1945,1945.0,Buenos Aires,Odeon,7674 14677,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Por Eso Canto Yo.mp3,02 Por Eso Canto Yo.mp3,Por Eso Canto Yo,Ricardo Tanturi (Enrique Campos),https://www.todotango.com/musica/tema/5387/Por-eso-canto-yo/,5387.0,Por eso canto yo,Tango,,Juan Puey,Reinaldo Yiso,Enrique Campos,Orquesta,Ricardo Tanturi,6-8-1943,1943.0,Buenos Aires,RCA-Victor,60-0214 77132,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Que Bien Te Queda.mp3,02 Que Bien Te Queda.mp3,Que Bien Te Queda,Ricardo Tanturi (Enrique Campos),https://www.todotango.com/musica/tema/1605/Que-bien-te-queda-Como-has-cambiado/,1605.0,Qué bien te queda (Cómo has cambiado),Tango,1944.0,Vicente Salerno,Juan Mazaroni,Enrique Campos,Orquesta,Ricardo Tanturi,5-10-1943,1943.0,Buenos Aires,RCA-Victor,60-0233 77279,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Racing Club.mp3,02 Racing Club.mp3,Racing Club,Angel D'Agostino (Instrumental),https://www.todotango.com/musica/tema/27/Racing-Club/,27.0,Racing Club,Tango,,Vicente Greco,Carlos Pesce,Instrumental,Orquesta,Ángel D'Agostino,29-3-1946,1946.0,Buenos Aires,RCA-Victor,60-0911 82052,,0.938,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Raza Criolla.mp3,02 Raza Criolla.mp3,Raza Criolla,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1616/Mi-viejo-barrio-[b]/,1616.0,Mi viejo barrio [b],Tango,1926.0,Mauricio Mignot,Ismael Aguilar,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Re Fa Si.mp3,02 Re Fa Si.mp3,Re Fa Si,Alfredo De Angelis (Instrumental),https://www.todotango.com/musica/tema/1759/Re-fa-si/,1759.0,Re fa si,Tango,,Enrique Delfino,,Instrumental,Orquesta,Alfredo De Angelis,13-11-1959,1959.0,Buenos Aires,Odeon,52587-B 24704,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Retintin.mp3,02 Retintin.mp3,Retintin,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/575/Retintin/,575.0,Retintín,Tango,,Eduardo Arolas,Gabriel Clausi,Instrumental,,Conjunto Milongueros Viejos,,2002.0,Buenos Aires,2002,Particular,,0.39,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Tierrita.mp3,02 Tierrita.mp3,Tierrita,Juan D'Arienzo (Héctor Mauré),https://www.todotango.com/musica/tema/459/Tierrita/,459.0,Tierrita,Tango,,Agustín Bardi,Juan Andrés Caruso,Instrumental,Orquesta,Aníbal Troilo,25-4-1963,1963.0,Buenos Aires,RCA-Victor,AVL-3461 3807,,0.444,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Todo Te Nombra.mp3,02 Todo Te Nombra.mp3,Todo Te Nombra,Rodolfo Biagi (Jorge Ortiz),https://www.todotango.com/musica/tema/1239/Todo-te-nombra/,1239.0,Todo te nombra,Tango,,Francisco Canaro,Ivo Pelay,Jorge Ortiz,Orquesta,Rodolfo Biagi,19-6-1940,1940.0,Buenos Aires,Odeon,5613 10563,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Un Lamento.mp3,02 Un Lamento.mp3,Un Lamento,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/1644/Un-lamento/,1644.0,Un lamento,Tango,,Graciano De Leone,Pedro Numa Córdoba,Instrumental,Orquesta,Carlos Di Sarli,8-11-1944,1944.0,Buenos Aires,RCA-Victor,60-0572 79924,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Vivian.mp3,02 Vivian.mp3,Vivian,Carlos Di Sarli (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\02 Yo Te Bendigo.mp3,02 Yo Te Bendigo.mp3,Yo Te Bendigo,Osvaldo Pugliese (Roberto Chanel),https://www.todotango.com/musica/tema/672/Yo-te-bendigo/,672.0,Yo te bendigo,Tango,1925.0,Juan de Dios Filiberto,Juan Andrés Bruno,Roberto Chanel,Orquesta,Osvaldo Pugliese,27-3-1947,1947.0,Buenos Aires,Odeon,7690 16338,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Barba De Choclo.mp3,03 Barba De Choclo.mp3,Barba De Choclo,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/5521/Barba-de-choclo/,5521.0,Barba de choclo,Tango,,Vicente Greco,Carlos Pesce,Instrumental,Orquesta,Carlos Di Sarli,4-6-1945,1945.0,Buenos Aires,RCA-Victor,60-0701 80673,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Canción Desesperada.mp3,03 Canción Desesperada.mp3,Canción Desesperada,Miguel Caló (Raúl Iriarte),https://www.todotango.com/musica/tema/155/Cancion-desesperada/,155.0,Canción desesperada,Tango,1945.0,Enrique Santos Discépolo,Enrique Santos Discépolo,Raúl Iriarte,Orquesta,Miguel Caló,27-12-1945,1945.0,Buenos Aires,Odeon,30009 15228,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Cantor De Barrio.mp3,03 Cantor De Barrio.mp3,Cantor De Barrio,Ricardo Tanturi (Enrique Campos),https://www.todotango.com/musica/tema/5381/Cantor-de-barrio/,5381.0,Cantor de barrio,Tango,,Felipe Mitre Navas,Carlos Cacciari,Enrique Campos,Orquesta,Ricardo Tanturi,13-7-1945,1945.0,Buenos Aires,RCA-Victor,60-0732 80722,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Como Dos Extraños.mp3,03 Como Dos Extraños.mp3,Como Dos Extraños,Pedro Laurenz (Juan Carlos Casas),https://www.todotango.com/musica/tema/90/Como-dos-extranos/,90.0,Como dos extraños,Tango,1940.0,Pedro Laurenz,José María Contursi,Juan Carlos Casas,Orquesta,Pedro Laurenz,28-6-1940,1940.0,Buenos Aires,RCA-Victor,39016 39342,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Como Se Pianta La Vida.mp3,03 Como Se Pianta La Vida.mp3,Como Se Pianta La Vida,Ricardo Tanturi (Alberto Castillo),https://www.todotango.com/musica/tema/1422/Como-se-pianta-la-vida/,1422.0,Cómo se pianta la vida,Tango,1929.0,Carlos Viván,Carlos Viván,Alberto Castillo,Orquesta,Ricardo Tanturi,15-9-1942,1942.0,Buenos Aires,RCA-Victor,39730 69931,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Con Sabor A Tango.mp3,03 Con Sabor A Tango.mp3,Con Sabor A Tango,Angel D'Agostino (Instrumental),https://www.todotango.com/musica/tema/4370/Con-sabor-a-tango/,4370.0,Con sabor a tango,Tango,,Eduardo Del Piano,,Instrumental,Orquesta,Ángel D'Agostino,12-7-1946,1946.0,Buenos Aires,RCA-Victor,60-0991 82215,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Confesion.mp3,03 Confesion.mp3,Confesion,Anibal Troilo (Floreal Ruiz),https://www.todotango.com/musica/tema/158/Confesion/,158.0,Confesión,Tango,1931.0,Enrique Santos Discépolo,Enrique Santos Discépolo,Floreal Ruiz,Orquesta,Aníbal Troilo,29-4-1947,1947.0,Buenos Aires,RCA-Victor,60-1291 83387,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Cordobesita.mp3,03 Cordobesita.mp3,Cordobesita,Osvaldo Fresedo (Roberto Ray),https://www.todotango.com/musica/tema/4160/Cordobesita/,4160.0,Cordobesita,Zamba,,Samuel Castriota,Celedonio Flores,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Don Augustin Bardi.mp3,03 Don Augustin Bardi.mp3,Don Augustin Bardi,Osvaldo Pugliese (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Don Juan.mp3,03 Don Juan.mp3,Don Juan,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/1278/Don-Juan-Mozos-guapos/,1278.0,Don Juan (Mozos guapos),Tango,,Ernesto Ponzio,Alfredo Eusebio Gobbi,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Buey Solo.mp3,03 El Buey Solo.mp3,El Buey Solo,Ricardo Tanturi (Instrumental),https://www.todotango.com/musica/tema/2721/El-buey-solo/,2721.0,El buey solo,Tango,,Agustín Bardi,,Instrumental,Orquesta,Ricardo Tanturi,8-1-1941,1941.0,Buenos Aires,RCA-Victor,39204 39738,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Cencerro.mp3,03 El Cencerro.mp3,El Cencerro,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/3053/El-cencerro/,3053.0,El cencerro,Tango,,José Martínez,Francisco Lío,Instrumental,Orquesta,Alberto Mancione,29-6-1951,1951.0,Buenos Aires,RCA-Victor,63-0113-B 94271/1,,0.267,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Irresistible (2).mp3,03 El Irresistible (2).mp3,El Irresistible (2),Juan D'Arienzo (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Jagüel.mp3,03 El Jagüel.mp3,El Jagüel,Carlos Di Sarli (instrumental),https://www.todotango.com/musica/tema/693/El-jaguel/,693.0,El jagüel,Tango,,Carlos Posadas,,Instrumental,Orquesta,Carlos Di Sarli,4-11-1943,1943.0,Buenos Aires,RCA-Victor,60-0252 77353,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Nene Del Abasto.mp3,03 El Nene Del Abasto.mp3,El Nene Del Abasto,Juan D'Arienzo (Alberto Echagüe),https://www.todotango.com/musica/tema/2873/El-Nene-del-Abasto/,2873.0,El Nene del Abasto,Tango,,Eladio Blanco,Raúl Hormaza,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Olivo.mp3,03 El Olivo.mp3,El Olivo,Juan D'Arienzo (Héctor Mauré),https://www.todotango.com/musica/tema/1968/El-olivo/,1968.0,El olivo,Tango,1924.0,Antonio Scatasso,Carlos Cabral,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Tabano.mp3,03 El Tabano.mp3,El Tabano,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1473/El-tabano/,1473.0,El tábano,Tango,,Armando Baliotti,,Instrumental,Orquesta,Osvaldo Pugliese,13-6-1946,1946.0,Buenos Aires,Odeon,7684 15584,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 El Tamango.mp3,03 El Tamango.mp3,El Tamango,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/5503/El-tamango/,5503.0,El tamango,Tango,,Carlos Posadas,,Instrumental,Orquesta,Aníbal Troilo,23-10-1941,1941.0,Buenos Aires,RCA-Victor,39460 59846,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 En El Viejo Cafe.mp3,03 En El Viejo Cafe.mp3,En El Viejo Cafe,Francisco Canaro (Eduardo Adrián),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Esta Noche Al Pasar.mp3,03 Esta Noche Al Pasar.mp3,Esta Noche Al Pasar,Ricardo Tanturi (Enrique Campos),https://www.todotango.com/musica/tema/5376/Esta-noche-al-pasar/,5376.0,Esta noche al pasar,Tango,1945.0,Héctor Grané,Justo Ricardo Thompson,Enrique Campos,Orquesta,Ricardo Tanturi,22-1-1945,1945.0,Buenos Aires,RCA-Victor,60-0623 80531,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Flor De Tango.mp3,03 Flor De Tango.mp3,Flor De Tango,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1487/Flor-de-tango/,1487.0,Flor de tango,Tango,,Julio Carrasco,,Instrumental,Orquesta,Osvaldo Pugliese,28-8-1945,1945.0,Buenos Aires,Odeon,7676 14876,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Fuimos.mp3,03 Fuimos.mp3,Fuimos,Osvaldo Pugliese (Roberto Chanel),https://www.todotango.com/musica/tema/278/Fuimos/,278.0,Fuimos,Tango,1945.0,José Dames,Homero Manzi,Roberto Chanel,Orquesta,Osvaldo Pugliese,28-3-1946,1946.0,Buenos Aires,Odeon,7682 15398,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Garua.mp3,03 Garua.mp3,Garua,Pedro Laurenz (Alberto Podestá),https://www.todotango.com/musica/tema/35/Garua/,35.0,Garúa,Tango,1943.0,Aníbal Troilo,Enrique Cadícamo,Alberto Podestá,Orquesta,Pedro Laurenz,6-8-1943,1943.0,Buenos Aires,Odeon,7631 12997,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Germaine.mp3,03 Germaine.mp3,Germaine,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/4445/Germaine/,4445.0,Germaine,Tango,,Alberto López Buchardo,,Instrumental,Orquesta,Carlos Di Sarli,16-7-1941,1941.0,Buenos Aires,RCA-Victor,39358 59582,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Guapa Y Varon.mp3,03 Guapa Y Varon.mp3,Guapa Y Varon,Rodolfo Biagi (Jorge Ortiz),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Igual Que Una Sombra.mp3,03 Igual Que Una Sombra.mp3,Igual Que Una Sombra,Miguel Caló (Raúl Iriarte),https://www.todotango.com/musica/tema/1128/Igual-que-una-sombra/,1128.0,Igual que una sombra,Tango,1946.0,Osvaldo Pugliese,Enrique Cadícamo,Raúl Iriarte,Orquesta,Miguel Caló,19-1-1945,1945.0,Buenos Aires,Odeon,8395 14407,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 La Maleva.mp3,03 La Maleva.mp3,La Maleva,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/653/La-maleva/,653.0,La maleva,Tango,1922.0,Antonio Buglione,Mario Pardo,Instrumental,,Aníbal Troilo,27-8-1962,1962.0,Buenos Aires,RCA-Victor,AVL-3464 3418,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Manana Ire Temprano.mp3,03 Manana Ire Temprano.mp3,Manana Ire Temprano,Miguel Caló (Raúl Iriarte),https://www.todotango.com/musica/tema/74/Manana-ire-temprano/,74.0,Mañana iré temprano,Tango,1943.0,Enrique Francini,Carlos Bahr,Raúl Iriarte,Orquesta,Miguel Caló,10-8-1943,1943.0,Buenos Aires,Odeon,8379 13008,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Marianito.mp3,03 Marianito.mp3,Marianito,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/5562/Marianito/,5562.0,Marianito,Tango,,Domingo Salerno,,Instrumental,Orquesta,Carlos Di Sarli,20-5-1941,1941.0,Buenos Aires,RCA-Victor,39295 39895,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Mi Taza De Cafe.mp3,03 Mi Taza De Cafe.mp3,Mi Taza De Cafe,Ricardo Malerba (Orlando Medina),https://www.todotango.com/musica/tema/281/Mi-taza-de-cafe/,281.0,Mi taza de café,Tango,1943.0,Alfredo Malerba,Homero Manzi,Orlando Medina,Orquesta,Ricardo Malerba,8-11-1943,1943.0,Buenos Aires,Odeon,5558 13343,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 No Le Digas Que La Quiero.mp3,03 No Le Digas Que La Quiero.mp3,No Le Digas Que La Quiero,Anibal Troilo (Francisco Fiorentino),https://www.todotango.com/musica/tema/1189/No-le-digas-que-la-quiero/,1189.0,No le digas que la quiero,Tango,1924.0,Enrique Delfino,Alberto Vaccarezza,Francisco Fiorentino,Orquesta,Aníbal Troilo,23-10-1941,1941.0,Buenos Aires,RCA-Victor,39487 59845,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 No Mientas.mp3,03 No Mientas.mp3,No Mientas,Juan D'Arienzo (Alberto Echagüe),https://www.todotango.com/musica/tema/720/No-mientas/,720.0,No mientas,Tango,,Héctor Varela,Héctor Marcó,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 No Se Veremos Nunca.mp3,03 No Se Veremos Nunca.mp3,No Se Veremos Nunca,Juan D'Arienzo (Alberto Echagüe),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Raza Criolla.mp3,03 Raza Criolla.mp3,Raza Criolla,Ricardo Tanturi (Instrumental),https://www.todotango.com/musica/tema/1616/Mi-viejo-barrio-[b]/,1616.0,Mi viejo barrio [b],Tango,1926.0,Mauricio Mignot,Ismael Aguilar,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Re Fa Si.mp3,03 Re Fa Si.mp3,Re Fa Si,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/1759/Re-fa-si/,1759.0,Re fa si,Tango,,Enrique Delfino,,Instrumental,Orquesta,Carlos Di Sarli,,1952.0,Buenos Aires,1952,Music Hall 1025-A BA 1047,,0.414,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Sombras Nada Mas.mp3,03 Sombras Nada Mas.mp3,Sombras Nada Mas,Anibal Troilo (Alberto Marino),https://www.todotango.com/musica/tema/318/Sombras-nada-mas/,318.0,Sombras nada más,Tango,1943.0,Francisco Lomuto,José María Contursi,Alberto Marino,Orquesta,Aníbal Troilo,30-3-1944,1944.0,Buenos Aires,RCA-Victor,60-0400 79600,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Sombrerito.mp3,03 Sombrerito.mp3,Sombrerito,Ricardo Tanturi (Enrique Campos),https://www.todotango.com/musica/tema/5367/Sombrerito/,5367.0,Sombrerito,Tango,,Norberto Guzmán,Roberto Lambertucci,Enrique Campos,Orquesta,Ricardo Tanturi,27-4-1944,1944.0,Buenos Aires,RCA-Victor,60-0507 79788,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Sosiego En La Noche.mp3,03 Sosiego En La Noche.mp3,Sosiego En La Noche,Anibal Troilo (Francisco Fiorentino),https://www.todotango.com/musica/tema/773/Sosiego-en-la-noche/,773.0,Sosiego en la noche,Tango,1943.0,Roberto Garza,Carlos Bahr,Francisco Fiorentino,Orquesta,Aníbal Troilo,5-11-1943,1943.0,Buenos Aires,RCA-Victor,60-0251 77359,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Tango Club.mp3,03 Tango Club.mp3,Tango Club,Alfredo De Angelis (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\03 Vieja Esquina.mp3,03 Vieja Esquina.mp3,Vieja Esquina,Ricardo Tanturi (Enrique Campos),https://www.todotango.com/musica/tema/16/Vieja-esquina/,16.0,Vieja esquina,Tango,,Mario Perini,Roberto Lambertucci,Enrique Campos,Orquesta,Ricardo Tanturi,6-8-1943,1943.0,Buenos Aires,RCA-Victor,60-0214 77131,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\04 9 Puntos.mp3,04 9 Puntos.mp3,9 Puntos,Carlos Di Sarli (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\04 A Bailar.mp3,04 A Bailar.mp3,A Bailar,Ricardo Malerba (Orlando Medina),https://www.todotango.com/musica/tema/130/A-bailar/,130.0,A bailar,Tango,1943.0,Domingo Federico,Homero Expósito,Orlando Medina,Orquesta,Ricardo Malerba,8-11-1943,1943.0,Buenos Aires,Odeon,5558 13342,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\04 A Otra Cosa Che Pebeta.mp3,04 A Otra Cosa Che Pebeta.mp3,A Otra Cosa Che Pebeta,Ricardo Tanturi (Alberto Castillo),https://www.todotango.com/musica/tema/5335/A-otra-cosa-che-pebeta/,5335.0,A otra cosa che pebeta,Tango,,Ricardo Tanturi,Enrique Cadícamo,Alberto Castillo,Orquesta,Ricardo Tanturi,2-3-1943,1943.0,Buenos Aires,RCA-Victor,60-0014 84240,,1.0,found
